anchor_APE-A_atoms,anchor_APE-E_atoms,anchor_APE-P_atoms,anchor_DFG-D_atoms,anchor_DFG-F_atoms,anchor_DFG-G_atoms,anchor_motif,ape_motif_start_resi,ape_resi,chain,chain_key,dfg_resi,dfg_spatial,dihedral,expected_loop,flank_rmsd,flank_rmsd_addendum,gene,group,idx,ligand_type,loop_length,membership,n_loop_present,needs_v9_1_retrain,ood,pdb,recon_rmsd,source,z0,z1
,,,,,,APE,,,,9BREA,,DFGin,BLAminus,,4.038655784351376,,GRK5,AGC_GRK5_HUMAN,,Type1,27,,,False,True,,1.373116374015808,v9_addendum_comprehensive,136.54171752929688,130.46128845214844
,,,,,,APE,,,,8SCEE,,DFGin,BLAminus,,5.453594340400484,,IRAK4,TKL_IRAK4_HUMAN,,Type1,30,,,False,True,,1.3775382041931152,v9_addendum_comprehensive,42.49011993408203,62.056434631347656
,,,,,,APE,,,,8UKNF,,DFGin,ABAminus,,4.878720542268258,,PRKACA,AGC_PRKACA_MOUSE,,No_ligand,25,,,False,True,,1.3851850032806396,v9_addendum_comprehensive,42.482818603515625,143.31349182128906
,,,,,,PPE,,,,7ZTLA,,DFGin,BLAminus,,4.817230073667371,,AURKA,CAMK_AURKA_HUMAN,,"ATPlike,Allosteric",26,,,False,True,,1.3871779441833496,v9_addendum_litsearch,81.28887176513672,155.86941528320312
,,,,,,SPE,,,,9FPXB,,DFGin,BLAminus,,7.076334956695559,,DYRK1A,CMGC_DYRK1A_HUMAN,,Type1,25,,,False,True,,1.3921000957489014,v9_addendum_comprehensive,5.397670269012451,120.75072479248048
,,,,,,APE,,,,9CKPA,,DFGin,BLAminus,,4.114828207448434,,GRK5,AGC_GRK5_HUMAN,,Type1,27,,,False,True,,1.3936200141906738,v9_addendum_comprehensive,123.67670440673828,145.1787109375
,,,,,,APE,,,,9EIJB,,DFGin,None,,6.951056496234656,,PINK1,OTHER_PINK1_HUMAN,,No_ligand,34,,,False,True,,1.3973145484924316,v9_addendum_comprehensive,75.68761444091797,8.081149101257324
,,,,,,SPE,,,,7P6OF,,DFGin,BLAminus,,2.511252369816012,,ROCK2,AGC_ROCK2_HUMAN,,Type1,29,,,False,True,,1.4017497301101685,v9_addendum_comprehensive,149.15122985839844,67.9849853515625
,,,,,,SPE,,,,9JCUD,,DFGout,None,,2.74816671220205,,ROCK2,AGC_ROCK2_HUMAN,,No_ligand,29,,,False,True,,1.4208688735961914,v9_addendum_comprehensive,159.5545196533203,67.28471374511719
,,,,,,PPE,,,,4C2WA,,DFGin,ABAminus,,4.8590962935269095,,AURKBA,CAMK_AURKBA_XENLA,,ATPlike,26,,,False,True,,1.4225759506225586,v9_addendum_latent,84.52059936523438,175.55630493164062
,,,,,,SPE,,,,9BLHB,,DFGin,BLAminus,,7.07884514201657,,CAMK2D,CAMK_CAMK2D_HUMAN,,Type1,28,,,False,True,,1.424870252609253,v9_addendum_comprehensive,140.90061950683594,85.003662109375
,,,,,,APE,,,,9MX2A,,DFGin,BLAminus,,4.071660177909463,,GRK5,AGC_GRK5_HUMAN,,Type1,27,,,False,True,,1.426997184753418,v9_addendum_comprehensive,125.8799819946289,138.69529724121094
,,,,,,PPE,,,,3BLHA,,DFGin,BLAminus,,4.787765976002167,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,1.4287939071655271,v9_addendum_comprehensive,71.50554656982422,116.48419952392578
,,,,,,PPE,,,,5LXMA,,DFGin,BLAminus,,4.863471896388428,,AURKA,CAMK_AURKA_HUMAN,,ATPlike,26,,,False,True,,1.4292685985565186,v9_addendum_latent,90.0274887084961,166.72193908691406
,,,,,,AIE,,,,7NZNA,,DFGin,BLAminus,,4.4261394768339,,RET,TYR_RET_HUMAN,,Type1,30,,,False,True,,1.4299226999282837,v9_addendum_litsearch,63.92562103271485,43.3992919921875
,,,,,,PPE,,,,3TNIA,,DFGin,BLAminus,,4.745507664162017,,CDK9,CMGC_CDK9_HUMAN,,No_ligand,32,,,False,True,,1.431901931762695,v9_addendum_comprehensive,66.03089904785156,114.8340301513672
,,,,,,PPE,,,,3E5AA,,DFGin,ABAminus,,4.889024934187591,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,1.4327006340026855,v9_addendum_comprehensive,89.79914855957031,170.68710327148438
,,,,,,SPE,,,,9BLHA,,DFGin,BLAminus,,7.060563714425358,,CAMK2D,CAMK_CAMK2D_HUMAN,,Type1,28,,,False,True,,1.435654640197754,v9_addendum_comprehensive,140.55120849609375,89.10346984863281
,,,,,,PPE,,,,3ZTXA,,DFGin,ABAminus,,4.9071878866665335,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.436742901802063,v9_addendum_comprehensive,84.33866119384766,175.7745819091797
,,,,,,PPE,,,,4B8MA,,DFGin,ABAminus,,4.887010374656089,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.437044620513916,v9_addendum_comprehensive,84.9820327758789,174.68983459472656
,,,,,,APE,,,,9CKSA,,DFGin,BLAminus,,4.034168052064329,,GRK5,AGC_GRK5_HUMAN,,ATPlike,27,,,False,True,,1.4395973682403564,v9_addendum_comprehensive,135.56390380859375,131.9917449951172
,,,,,,SPE,,,,9JCUC,,DFGout,BBAminus,,3.001145145761164,,ROCK2,AGC_ROCK2_HUMAN,,No_ligand,29,,,False,True,,1.4434239864349363,v9_addendum_comprehensive,144.5839385986328,63.25590515136719
,,,,,,PPE,,,,4BCHA,,DFGin,BLAminus,,4.775310745295171,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,1.4448003768920898,v9_addendum_latent,88.01546478271484,113.62310791015624
,,,,,,PPE,,,,3BLQA,,DFGin,BLAminus,,4.805916401921859,,CDK9,CMGC_CDK9_HUMAN,,ATPlike,32,,,False,True,,1.4486064910888672,v9_addendum_latent,48.094425201416016,113.29235076904295
,,,,,,PPE,,,,2VGOA,,DFGin,ABAminus,,4.898185109637195,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.4516828060150146,v9_addendum_comprehensive,85.58120727539062,175.11941528320312
,,,,,,PPE,,,,4C2VA,,DFGin,ABAminus,,4.878897208776762,,AURKBA,CAMK_AURKBA_XENLA,,Type1.5_Front,26,,,False,True,,1.4520957469940186,v9_addendum_comprehensive,84.20291137695312,172.096923828125
,,,,,,APE,,,,7MTBG,,DFGin,BLAminus,,4.228723191080823,,GRK1,AGC_GRK1_BOVIN,,"Type1,Type1,Type1,Type1,Type1,Type1",28,,,False,True,,1.4536080360412598,v9_addendum_comprehensive,143.6378631591797,170.13917541503906
,,,,,,PPE,,,,5K3YA,,DFGin,ABAminus,,4.877950112275374,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.4578735828399658,v9_addendum_latent,91.5259246826172,184.01638793945312
,,,,,,AIE,,,,5AMNA,,DFGin,BLAminus,,4.351449011519325,,RET,TYR_RET_HUMAN,,Type1,30,,,False,True,,1.4597489833831787,v9_addendum_litsearch,59.7176628112793,43.20915603637695
,,,,,,SPE,,,,9JCUA,,DFGout,BBAminus,,2.8692410817340845,,ROCK2,AGC_ROCK2_HUMAN,,No_ligand,29,,,False,True,,1.461037516593933,v9_addendum_comprehensive,138.53761291503906,54.556522369384766
,,,,,,PPE,,,,2VGPA,,DFGin,ABAminus,,4.891612883457266,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.46195387840271,v9_addendum_comprehensive,85.44469451904297,174.47598266601562
,,,,,,PPE,,,,6VPGA,,DFGin,BLAminus,,4.869498065750052,,AURKA,CAMK_AURKA_HUMAN,,ATPlike,26,,,False,True,,1.464188814163208,v9_addendum_comprehensive,95.21796417236328,173.22369384765625
,,,,,,PPE,,,,4BCJA,,DFGin,BLAminus,,4.778115234148106,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,1.4662086963653564,v9_addendum_comprehensive,85.1141586303711,120.43170928955078
,,,,,,SPE,,,,7P6OD,,DFGin,BLAminus,,2.520649921102823,,ROCK2,AGC_ROCK2_HUMAN,,Type1,29,,,False,True,,1.4760355949401855,v9_addendum_comprehensive,139.26492309570312,62.17037582397461
,,,,,,ALE,,,,4R3RA,,DFGin,BLAminus,,4.571434144339605,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.481637954711914,v9_addendum_latent,91.7058334350586,46.01673126220703
,,,,,,PPE,,,,2BFYA,,DFGin,ABAminus,,4.8691025650913415,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.486189603805542,v9_addendum_comprehensive,80.44078063964844,171.59324645996094
,,,,,,APE,,,,9CKQA,,DFGin,BLAminus,,4.044321793678998,,GRK5,AGC_GRK5_HUMAN,,No_ligand,27,,,False,True,,1.4882745742797852,v9_addendum_comprehensive,135.93954467773438,118.68563079833984
,,,,,,PPE,,,,3TNHA,,DFGin,BLAminus,,4.778339377167124,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,1.5043606758117676,v9_addendum_comprehensive,52.23479461669922,111.01927947998048
,,,,,,ALE,,,,8HV6A,,DFGin,BLAminus,,4.626359196725814,,EGFR,TYR_EGFR_HUMAN,,"Allosteric,Type1",30,,,False,True,,1.5102146863937378,v9_addendum_latent,80.74967193603516,43.82020950317383
,,,,,,ALE,,,,5CZHA,,DFGin,BLAminus,,4.583961907781717,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.510291576385498,v9_addendum_comprehensive,89.95948028564453,44.4764518737793
,,,,,,AIE,,,,6NJAA,,DFGin,BLAminus,,4.381417520752593,,RET,TYR_RET_HUMAN,,Type1,30,,,False,True,,1.5104172229766846,v9_addendum_litsearch,61.95150375366211,44.99690628051758
,,,,,,APE,,,,7VDUA,,DFGin,BLBtrans,,4.746099426808037,,CDK2,CMGC_CDK2_HUMAN,,Type1,28,,,False,True,,1.5129340887069702,v9_addendum_comprehensive,-108.86260223388672,7.53366756439209
,,,,,,APE,,,,8S1AB,,DFGin,BLAminus,,4.359945709483752,,KIT,TYR_KIT_HUMAN,,Type1,30,,,False,True,,1.5153911113739014,v9_addendum_comprehensive,73.35525512695312,33.27958297729492
,,,,,,APE,,,,8SE2B,,DFGin,BLAminus,,4.955284049594298,,PRKCB,AGC_PRKCB_HUMAN,,ATPlike,28,,,False,True,,1.5166244506835938,v9_addendum_comprehensive,139.30078125,100.26736450195312
,,,,,,APE,,,,7JIJA,,DFGin,ABAminus,,4.4141641347809495,,PRKAA1,CAMK_PRKAA1_HUMAN,,No_ligand,27,,,False,True,,1.521711826324463,v9_addendum_comprehensive,106.4065399169922,155.27194213867188
,,,,,,ALE,,,,7B85A,,DFGin,BLAminus,,4.571601248617515,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5264297723770142,v9_addendum_comprehensive,95.67144775390624,53.06474304199219
,,,,,,PPE,,,,4NSTC,,DFGin,BLAminus,,4.732368140427166,,CDK12,CMGC_CDK12_HUMAN,,ATPlike,29,,,False,True,,1.5269277095794678,v9_addendum_comprehensive,103.62141418457033,118.80421447753906
,,,,,,SPE,,,,7P6PD,,DFGin,BLAminus,,2.492086366534884,,ROCK2,AGC_ROCK2_HUMAN,,Type1,29,,,False,True,,1.5279767513275146,v9_addendum_comprehensive,144.8846435546875,77.76765441894531
,,,,,,ALE,,,,7U99A,,DFGin,BLAminus,,4.561519896343976,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5298590660095217,v9_addendum_latent,85.48394012451172,41.01626586914063
,,,,,,ALE,,,,5CZIA,,DFGin,BLAminus,,4.535917585524643,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.5316202640533447,v9_addendum_comprehensive,94.88089752197266,45.343109130859375
,,,,,,PPE,,,,1OL5A,,DFGin,BLAminus,,4.881038460332336,,AURKA,CAMK_AURKA_HUMAN,,ATPlike,26,,,False,True,,1.533627152442932,v9_addendum_latent,90.4388656616211,167.3063201904297
,,,,,,PPE,,,,5J87B,,DFGin,BLBplus,,4.284380067289918,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.53782320022583,v9_addendum_latent,-15.504881858825684,-2.956960439682007
,,,,,,AIE,,,,2X2MA,,DFGin,BLAminus,,4.388380815213245,,RET,TYR_RET_HUMAN,,Type1,30,,,False,True,,1.538722276687622,v9_addendum_litsearch,67.73348236083984,39.906036376953125
,,,,,,AIE,,,,2X2MB,,DFGin,BLAminus,,4.381498104484245,,RET,TYR_RET_HUMAN,,Type1,30,,,False,True,,1.5392659902572632,v9_addendum_litsearch,65.48794555664062,40.498085021972656
,,,,,,PPE,,,,4NWMB,,DFGin,BLBplus,,4.327382211404642,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5405128002166748,v9_addendum_latent,-14.90665054321289,-2.0812697410583496
,,,,,,APE,,,,7KHKB,,DFGin,BLAminus,,4.511753541798486,,KIT,TYR_KIT_HUMAN,,Type1.5_Back,30,,,False,True,,1.5418013334274292,v9_addendum_comprehensive,56.96388626098633,36.347389221191406
,,,,,,PPE,,,,4BCIA,,DFGin,BLAminus,,4.775490130114354,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,1.542008876800537,v9_addendum_comprehensive,89.15506744384766,118.32951354980467
,,,,,,PPE,,,,6GR8A,,DFGin,ABAminus,,4.902294829204203,,AURKC,CAMK_AURKC_HUMAN,,Type1.5_Front,26,,,False,True,,1.5469090938568115,v9_addendum_latent,93.99779510498048,191.3526153564453
,,,,,,APE,,,,9R9GB,,DFGin,BLAminus,,5.509669713731643,,IRAK4,TKL_IRAK4_HUMAN,,Type1,30,,,False,True,,1.5473976135253906,v9_addendum_comprehensive,44.32045364379883,60.4799690246582
,,,,,,PPE,,,,4NWMA,,DFGin,BLBplus,,4.247192187678501,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.547675371170044,v9_addendum_latent,-15.019880294799805,-2.8328797817230225
,,,,,,ALE,,,,8F1XA,,DFGin,BLAminus,,4.5922044374606825,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5482213497161863,v9_addendum_comprehensive,89.00712585449219,44.490360260009766
,,,,,,PPE,,,,5BPYA,,DFGin,BLBplus,,4.347535198549633,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5486592054367063,v9_addendum_comprehensive,-15.166475296020508,-3.474515438079834
,,,,,,ALE,,,,4G5JA,,DFGin,BLAminus,,4.527766538458174,,EGFR,TYR_EGFR_HUMAN,,"Type1,Allosteric,Allosteric",30,,,False,True,,1.551059007644653,v9_addendum_comprehensive,93.76641082763672,45.16912460327149
,,,,,,PPE,,,,4YHFA,,DFGin,BLBplus,,4.197480115002901,,BTK,TYR_BTK_HUMAN,,Type1.5_Back,29,,,False,True,,1.553034782409668,v9_addendum_latent,-14.404847145080566,-1.4009695053100586
,,,,,,ALE,,,,7T4JB,,DFGin,BLAminus,,4.628984788545069,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.554872751235962,v9_addendum_latent,87.38887023925781,41.87536239624024
,,,,,,APE,,,,8YD9A,,DFGin,BLBminus,,4.6532123254703786,,MAPK14,CMGC_MAPK14_HUMAN,,Allosteric,25,,,False,True,,1.5551109313964844,v9_addendum_comprehensive,-38.258544921875,-4.923528671264648
,,,,,,ALE,,,,4JQ7A,,DFGin,BLAminus,,4.507282823136029,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5604231357574463,v9_addendum_comprehensive,88.11627960205078,44.44593811035156
,,,,,,ALE,,,,4I23A,,DFGin,BLAminus,,4.561861655582722,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5607832670211792,v9_addendum_comprehensive,91.92247772216795,43.07223129272461
,,,,,,APE,,,,8SE4A,,DFGin,ABAminus,,4.897986894804387,,PRKCB,AGC_PRKCB_HUMAN,,No_ligand,28,,,False,True,,1.5607911348342896,v9_addendum_comprehensive,134.50828552246094,93.09149932861328
,,,,,,ALE,,,,5XDKA,,DFGin,BLAminus,,4.588955837014659,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5633748769760132,v9_addendum_comprehensive,91.31182098388672,44.15188217163086
,,,,,,ALE,,,,4JQ8A,,DFGin,BLAminus,,4.502851169795657,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5641133785247805,v9_addendum_comprehensive,90.54499816894533,48.0389518737793
,,,,,,PPE,,,,3GENA,,DFGin,BLBplus,,4.181990017391119,,BTK,TYR_BTK_HUMAN,,Type1.5_Back,29,,,False,True,,1.5645904541015625,v9_addendum_comprehensive,-14.24500560760498,-2.8632287979125977
,,,,,,APE,,,,6UNSA,,DFGin,BLAminus,,7.977390070061869,,ACVR1,TKL_ACVR1_HUMAN,,Type1,32,,,False,True,,1.5660271644592283,v9_addendum_comprehensive,177.8827667236328,-38.157222747802734
,,,,,,APE,,,,8S1AA,,DFGin,BLAminus,,4.356686495987123,,KIT,TYR_KIT_HUMAN,,Type1,30,,,False,True,,1.5664904117584229,v9_addendum_comprehensive,71.87842559814453,32.58653259277344
,,,,,,APE,,,,8SE3A,,DFGin,ABAminus,,4.864942526049051,,PRKCB,AGC_PRKCB_HUMAN,,No_ligand,28,,,False,True,,1.5673494338989258,v9_addendum_comprehensive,132.77020263671875,94.10924530029295
,,,,,,AIE,,,,4CKIA,,DFGin,BLAminus,,4.381162583525824,,RET,TYR_RET_HUMAN,,Type1,30,,,False,True,,1.567497730255127,v9_addendum_litsearch,56.62271499633789,40.861270904541016
,,,,,,PPE,,,,4B8MB,,DFGin,ABAminus,,4.864042385984038,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.568108081817627,v9_addendum_latent,88.26508331298828,163.74217224121094
,,,,,,PPE,,,,4CXAA,,DFGin,BLAminus,,4.703661962533742,,CDK12,CMGC_CDK12_HUMAN,,ATPlike,29,,,False,True,,1.5686681270599363,v9_addendum_comprehensive,81.71942901611328,98.03520965576172
,,,,,,PPE,,,,5JRSA,,DFGin,BLBplus,,4.305666123788502,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5693442821502686,v9_addendum_latent,-14.240589141845703,-2.186493158340454
,,,,,,ALE,,,,7AEIA,,DFGin,BLAminus,,4.5611995502736296,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5722943544387815,v9_addendum_comprehensive,92.86033630371094,45.14326095581055
,,,,,,ALE,,,,2EB2A,,DFGin,BLAminus,,4.553745154828228,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.572509765625,v9_addendum_comprehensive,82.72468566894531,44.45508193969727
,,,,,,SPE,,,,9JCUB,,DFGout,None,,2.837072127614518,,ROCK2,AGC_ROCK2_HUMAN,,No_ligand,29,,,False,True,,1.5726535320281982,v9_addendum_comprehensive,153.451904296875,65.31139373779297
,,,,,,PPE,,,,4XI2A,,DFGin,BLBplus,,4.317012224846236,,BTK,TYR_BTK_MOUSE,,No_ligand,29,,,False,True,,1.5732682943344116,v9_addendum_latent,-14.026703834533691,-2.903050422668457
,,,,,,APE,,,,8SE1B,,DFGin,BLAminus,,4.936946623243929,,PRKCB,AGC_PRKCB_HUMAN,,ATPlike,28,,,False,True,,1.5733654499053955,v9_addendum_comprehensive,137.02584838867188,94.52845764160156
,,,,,,ALE,,,,7T4JA,,DFGin,BLAminus,,4.535544765076169,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.573717474937439,v9_addendum_latent,93.38308715820312,44.17435836791992
,,,,,,PPE,,,,6TFPA,,DFGin,BLBplus,,4.322707299486896,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.57639741897583,v9_addendum_latent,-15.524559020996094,-3.434156656265259
,,,,,,PPE,,,,4C2VB,,DFGin,ABAminus,,4.864616945405639,,AURKBA,CAMK_AURKBA_XENLA,,Type1.5_Front,26,,,False,True,,1.578228235244751,v9_addendum_latent,95.9969253540039,167.0838165283203
,,,,,,PPE,,,,4C2WB,,DFGin,ABAminus,,4.868706602127775,,AURKBA,CAMK_AURKBA_XENLA,,ATPlike,26,,,False,True,,1.578977108001709,v9_addendum_comprehensive,98.89134216308594,167.36390686035156
,,,,,,ALE,,,,8PNZA,,DFGin,BLAminus,,4.577619935624532,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5824754238128662,v9_addendum_comprehensive,89.68460083007812,43.9193229675293
,,,,,,PPE,,,,3ZTXB,,DFGin,ABAminus,,4.87596504809946,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.5848731994628906,v9_addendum_latent,92.3978271484375,163.95101928710938
,,,,,,APE,,,,9R9GA,,DFGin,BLAminus,,5.522161163908837,,IRAK4,TKL_IRAK4_HUMAN,,Type1,30,,,False,True,,1.5850675106048584,v9_addendum_comprehensive,53.09002304077149,75.29366302490234
,,,,,,PPE,,,,3LQ5A,,DFGin,BLAminus,,4.7785452835305255,,CDK9,CMGC_CDK9_HUMAN,,Type1,32,,,False,True,,1.58561372756958,v9_addendum_comprehensive,86.00049591064453,118.5566864013672
,,,,,,PPE,,,,2VGOB,,DFGin,ABAminus,,4.880624783576441,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.585782766342163,v9_addendum_comprehensive,91.41232299804688,171.16770935058594
,,,,,,SPE,,,,7P6OA,,DFGin,BLAminus,,2.924788817619929,,ROCK2,AGC_ROCK2_HUMAN,,Type1,29,,,False,True,,1.5861190557479858,v9_addendum_comprehensive,137.1303253173828,62.34965515136719
,,,,,,ALE,,,,1M14A,,DFGin,BLAminus,,4.533015471153736,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.5865131616592407,v9_addendum_latent,93.62577056884766,48.4481201171875
,,,,,,SPE,,,,9KRJB,,DFGin,BLAminus,,7.12228305503141,,DYRK1A,CMGC_DYRK1A_MOUSE,,No_ligand,25,,,False,True,,1.586887240409851,v9_addendum_comprehensive,22.34439849853516,114.8005142211914
,,,,,,PPE,,,,6GR9A,,DFGin,ABAminus,,4.932225108232964,,AURKC,CAMK_AURKC_HUMAN,,Type1,26,,,False,True,,1.5890684127807615,v9_addendum_latent,105.75363159179688,185.05340576171875
,,,,,,PPE,,,,6Z3UB,,DFGin,ABAminus,,4.577066415887663,,CDK7,CMGC_CDK7_CHATD,,No_ligand,28,,,False,True,,1.5892510414123535,v9_addendum_comprehensive,64.54320526123047,107.66907501220705
,,,,,,ALE,,,,5JEBA,,DFGin,BLAminus,,4.500286504543191,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5894345045089722,v9_addendum_comprehensive,90.7744598388672,47.92687225341797
,,,,,,ALE,,,,7AEMA,,DFGin,BLAminus,,4.5800996975078,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5899107456207275,v9_addendum_latent,91.52105712890624,45.10507583618164
,,,,,,ALE,,,,7LGSB,,DFGin,BLAminus,,4.634164834861021,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.589991569519043,v9_addendum_latent,89.04167938232422,43.71895980834961
,,,,,,ALE,,,,8H7XA,,DFGin,BLAminus,,4.51660019637019,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.590193510055542,v9_addendum_latent,93.32579803466795,46.97201156616211
,,,,,,ALE,,,,8F1YA,,DFGin,BLAminus,,4.564863495784522,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5914924144744873,v9_addendum_latent,78.36962127685547,41.46129989624024
,,,,,,PPE,,,,5U9DA,,DFGin,BLBplus,,4.236282950457704,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5917640924453735,v9_addendum_latent,-13.773795127868652,-3.015904664993286
,,,,,,PPE,,,,6BKWA,,DFGin,BLBplus,,4.295526776358249,,BTK,TYR_BTK_HUMAN,,"Type1,Type1",29,,,False,True,,1.5929780006408691,v9_addendum_latent,-14.87051773071289,-3.2481157779693604
,,,,,,ALE,,,,3W2PA,,DFGin,BLAminus,,4.566233240860981,,EGFR,TYR_EGFR_HUMAN,,Type1.5_Front,30,,,False,True,,1.5942015647888184,v9_addendum_latent,89.13085174560547,45.36869430541992
,,,,,,ALE,,,,7T4IA,,DFGin,BLAminus,,4.590872319112453,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5943758487701416,v9_addendum_comprehensive,90.6958465576172,44.37708282470703
,,,,,,APE,,,,9NC2A,,DFGin,BLAminus,,3.718031219213025,,MAP4K1,STE_MAP4K1_HUMAN,,Type1,28,,,False,True,,1.594552755355835,v9_addendum_comprehensive,8.39598274230957,-151.27288818359375
,,,,,,PPE,,,,7N5OA,,DFGin,BLBplus,,4.2094652466777465,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5950219631195068,v9_addendum_latent,-13.653298377990724,-3.463233232498169
,,,,,,ALE,,,,8HV3A,,DFGin,BLAminus,,4.629085288956606,,EGFR,TYR_EGFR_HUMAN,,"Allosteric,Type1",30,,,False,True,,1.595892071723938,v9_addendum_latent,84.68870544433594,42.39176177978516
,,,,,,PPE,,,,6HRTA,,DFGin,BLBplus,,4.209881799054588,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5968677997589111,v9_addendum_comprehensive,-14.972750663757324,-2.2699296474456787
,,,,,,PPE,,,,3UODA,,DFGin,ABAminus,,4.872000493630017,,AURKA,CAMK_AURKA_HUMAN,,Type1,26,,,False,True,,1.5973424911499023,v9_addendum_latent,25.92639923095703,42.67401123046875
,,,,,,PPE,,,,8U2DA,,DFGin,BLBplus,,4.228331313973231,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5976738929748535,v9_addendum_latent,-14.170774459838867,-2.380053997039795
,,,,,,ALE,,,,7LGSC,,DFGin,BLAminus,,4.562322357558998,,EGFR,TYR_EGFR_HUMAN,,Type1,30,,,False,True,,1.5983023643493652,v9_addendum_latent,88.8370590209961,44.2508544921875
,,,,,,APE,,,,7KHJA,,DFGin,BLAminus,,4.33181689965317,,KIT,TYR_KIT_HUMAN,,Type1,30,,,False,True,,1.5985171794891355,v9_addendum_comprehensive,78.59386444091797,39.25265502929688
,,,,,,PPE,,,,6TFPB,,DFGin,BLBplus,,4.275027390177978,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.5991942882537842,v9_addendum_latent,-15.286612510681152,-2.4841465950012207
,,,,,,PPE,,,,2VGPB,,DFGin,ABAminus,,4.873691841662462,,AURKBA,CAMK_AURKBA_XENLA,,Type1,26,,,False,True,,1.600500226020813,v9_addendum_comprehensive,88.96643829345703,167.16749572753906
,,,,,,PPE,,,,6TFPC,,DFGin,BLBplus,,4.278809254167014,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.6008580923080444,v9_addendum_latent,-15.116092681884766,-2.9990689754486084
,,,,,,PPE,,,,5ZZ4C,,DFGin,BLBplus,,4.278087026179335,,BTK,TYR_BTK_HUMAN,,Type1,29,,,False,True,,1.6010286808013916,v9_addendum_comprehensive,-15.725747108459473,-3.630492925643921
,,,,,,ALE,,,,2GS2A,,DFGin,BLAminus,,4.580302537696595,,EGFR,TYR_EGFR_HUMAN,,No_ligand,30,,,False,True,,1.6014796495437622,v9_addendum_comprehensive,88.47689056396484,42.83614730834961
,,,,,,PPE,,,,4YHFB,,DFGin,BLBplus,,4.261424876160644,,BTK,TYR_BTK_HUMAN,,Type1.5_Back,29,,,False,True,,1.6015089750289917,v9_addendum_latent,-15.480191230773926,-0.6791218519210815
